"data";"mu";"gamma";"f2";"sigma";"epsilon";"nu";"score";"u";"mu_smoother";"beta_smoother";"gamma_smoother"
2001-03-01;0,35570618118695;0,0771810294742236;-0,974760455483033;0,377282718746105;0,336916543013909;0,127112789338826;0,943280195343926;0,126196500165047;0,591393658879958;-0,00113173216319851;0,000599884925082408
2001-04-01;0,418129712976325;-0,182171739818434;-0,974760455483033;0,377282718746105;1,6540434953292;0,624042026842109;3,96981179297351;0,531100257442092;0,711462130422714;-0,00113173219067365;-0,0089450879434535
2001-05-01;0,680840277535738;-0,266357575768355;-0,974760455483033;0,377282718746105;-0,0118815454423164;-0,00448270176738252;-0,0335065204731314;-0,00448266128907326;0,731976004522925;-0,00113173222474517;-0,278195387666696
2001-06-01;0,678622913748997;-0,401579844738268;-0,974760455483033;0,377282718746105;0,643965172316232;0,242956930989272;1,7691021531825;0,236678880006253;0,820021291982803;-0,00113173228599297;-0,315850263285118
2001-07-01;0,795696933794095;0,291596773867375;-0,974760455483033;0,377282718746105;0,7228168129324;0,272706292338531;1,97247726201258;0,263887367030284;0,893334312204194;-0,00113173236992743;0,320333708156799
2001-08-01;0,926229725298497;-0,284256810018321;-0,974760455483033;0,377282718746105;-0,270282496953695;-0,101972915280176;-0,758671203510578;-0,101498633313435;0,754533840758436;-0,00113173241190803;-0,170231587607623
2001-09-01;0,876023078086151;-0,718813495266336;-0,974760455483033;0,377282718746105;-0,0986251979509687;-0,0372095828198142;-0,277957297816005;-0,0371864461406656;0,683337889016882;-0,0011317324325369;-0,472935585162554
2001-10-01;0,857628674915225;-0,36273224042926;-0,974760455483033;0,377282718746105;0,570138929842666;0,215103565514036;1,57508371375158;0,210722172609529;0,751551543195086;-0,00113173247429844;-0,123610724335253
2001-11-01;0,961863120588548;-0,0463267484915602;-0,974760455483033;0,377282718746105;-0,173706265462666;-0,0655363720969873;-0,488920665333716;-0,0654101264163454;0,699947431946894;-0,00113173250067875;0,151106209149842
2001-12-01;0,929507777133241;1,24664742838814;-0,974760455483033;0,377282718746105;-3,91259692579444;-1,47615520552138;-5,57488674600407;-0,745834800343399;0,649773825439619;-0,00113173251211379;0,710802861839276
2002-01-01;0,560578034169154;0,377609927639773;-0,974760455483033;0,377282718746105;-0,392776966571455;-0,148187961808927;-1,09683597348953;-0,14673992074967;0,492020734256232;-0,00113173247581924;0,34936921595537
2002-02-01;0,487992628902706;-0,0227507631023862;-0,974760455483033;0,377282718746105;-0,862064042798614;-0,32524186580032;-2,32076426458643;-0,310482854770563;0,411302894621736;-0,00113173241527122;-0,16469567256694
2002-03-01;0,334411219517518;0,129973654917362;-0,974760455483033;0,377282718746105;-0,117643539524929;-0,04438487443488;-0,331469904009783;-0,0443456165013907;0,472260656909792;-0,00113173237364466;-0,0134634113453046
2002-04-01;0,312475508164401;0,0411057612779685;-0,974760455483033;0,377282718746105;0,944699327184092;0,35641873055763;2,52025045782041;0,337171064214203;0,59300250390809;-0,00113173236915848;0,0325593758640035
2002-05-01;0,47925833191867;-0,254366939279733;-0,974760455483033;0,377282718746105;0,146067139105166;0,0551086073610626;0,41135857294724;0,0550335016838791;0,613188262918882;-0,0011317323711687;-0,2437712007162
2002-06-01;0,506480842347654;-0,293508688035625;-0,974760455483033;0,377282718746105;0,893303162169949;0,337027845687971;2,39683756507951;0,32066030185958;0,7714154340011;-0,00113173242174278;-0,291930934450609
2002-07-01;0,665096560854451;0,407888825558857;-0,974760455483033;0,377282718746105;-0,113934151439983;-0,0429853864133073;-0,321036036192923;-0,0429497241587212;0,846119537372739;-0,00113173249542745;0,196620921497565
2002-08-01;0,643851332437971;-0,306192802912406;-0,974760455483033;0,377282718746105;1,11942967299982;0,422341470474435;2,92260946900283;0,391000561824482;0,940420752982175;-0,00113173259819485;-0,195791388366938
2002-09-01;0,837261101875255;-0,731283643351839;-0,974760455483033;0,377282718746105;1,46845459372714;0,554022541476584;3,63919179312006;0,486868345151321;1,0593560691588;-0,0011317327375521;-0,400542070704255
2002-10-01;1,07809219925946;-0,292124151024614;-0,974760455483033;0,377282718746105;0,938373093105825;0,354031951765158;2,50517930286325;0,33515477359512;1,28004713628666;-0,00113173294450876;-0,145305041470255
2002-11-01;1,24387765794106;-0,0922597844153509;-0,974760455483033;0,377282718746105;5,27027088089976;1,98838212647429;5,35265427722061;0,716103486231281;1,52174589269594;-0,00113173322546684;0,182927003423073
2002-12-01;1,59810070437085;0,897444514779523;-0,974760455483033;0,377282718746105;-1,47249049995378;-0,555545219150375;-3,64676066198523;-0,487880944340521;1,51194286168235;-0,00113173350378237;0,550651473465999
2003-01-01;1,35676872132346;0,263358532701646;-0,974760455483033;0,377282718746105;1,85503525923718;0,699872745974889;4,28758333411587;0,573613241963725;1,58686929078952;-0,00113173380527625;0,463598325015298
2003-02-01;1,64050847953941;-0,228026695573869;-0,974760455483033;0,377282718746105;-0,112599336928891;-0,0424817839655408;-0,31728101673952;-0,0424473598396035;1,44079771316654;-0,00113173406260044;-0,131088354286821
2003-03-01;1,619511747357;0,0238693450357086;-0,974760455483033;0,377282718746105;-1,54627037870055;-0,583381092392712;-3,78216374225176;-0,505995810872806;1,20167489530298;-0,00113173424739799;-0,00681338637026463
2003-04-01;1,36921918342695;0,10584100452482;-0,974760455483033;0,377282718746105;-0,941098466242526;-0,35506018795177;-2,51167618864833;-0,336023957801569;1,05120899305724;-0,00113173438668668;0,0439229191248313
2003-05-01;1,20300377979543;-0,281577823623824;-0,974760455483033;0,377282718746105;-0,613401952097759;-0,231425956171611;-1,6891837358631;-0,22598701494408;0,833020806230758;-0,00113173445982849;-0,159888891993338
2003-06-01;1,09121852748735;-0,203143822526606;-0,974760455483033;0,377282718746105;-2,77795576867132;-1,04807470496074;-5,24500646411451;-0,701701851031617;0,580424094229712;-0,00113173445633757;-0,295610246356423
2003-07-01;0,744119299321369;0,385002749501102;-0,974760455483033;0,377282718746105;-2,09159341155383;-0,789122048822471;-4,60877085748239;-0,6165832327953;0,479672332822774;-0,00113173442248792;0,0824472144014415
2003-08-01;0,439124287709682;-0,133114773610585;-0,974760455483033;0,377282718746105;-0,466518887173158;-0,176009514099096;-1,2975536192732;-0,173592879758346;0,455398707002969;-0,0011317343815859;-0,212872643327376
2003-09-01;0,353255974136549;-0,500070752632618;-0,974760455483033;0,377282718746105;2,40354178296281;0,90681477849607;4,94927976365649;0,662138129894068;0,600968559911338;-0,00113173438539047;-0,296848592689067
2003-10-01;0,680784871897912;-0,128565482626493;-0,974760455483033;0,377282718746105;-0,907063515680711;-0,342219389271419;-2,43009439747389;-0,325109558692769;0,420757798969969;-0,00113173433462158;-0,160964411094605
2003-11-01;0,519968313233088;0,248639974111838;-0,974760455483033;0,377282718746105;-1,16254539514197;-0,438608287344926;-3,0175943602543;-0,403708091255993;0,290961331393596;-0,00113173424464274;0,133746756549324
2003-12-01;0,320272720762718;0,786555098699535;-0,974760455483033;0,377282718746105;-1,79395393913531;-0,676827819462252;-4,19542752382874;-0,561284200406916;0,253418365417438;-0,00113173414356776;0,424601572310557
2004-01-01;0,0426315652540383;0,586744408759582;-0,974760455483033;0,377282718746105;1,19439349749181;0,450624025986379;3,08662079768683;0,412942775569142;0,42021974083056;-0,00113173409366957;0,509135517213135
2004-02-01;0,246895126004296;-0,149791221866533;-0,974760455483033;0,377282718746105;0,484771993983956;0,182896095862237;1,3468465668837;0,180187524172561;0,41277525484868;-0,00113173404184761;-0,125833605696894
2004-03-01;0,336025503063279;-0,0940009573519324;-0,974760455483033;0,377282718746105;0,57775096355617;0,217975454288654;1,59523952327455;0,213418712441859;0,420216206866267;-0,00113173399263813;0,0305858504865998
2004-04-01;0,441593801416546;0,0327241200278905;-0,974760455483033;0,377282718746105;-0,435529944203501;-0,164317921444436;-1,2135024356958;-0,16234811361722;0,420498120020798;-0,00113173394385945;0,0351173772192152
2004-05-01;0,361287749996139;-0,315821878963952;-0,974760455483033;0,377282718746105;1,76136911644505;0,664534128967813;4,14469326018629;0,554496729895259;0,642353096818043;-0,00113173396303488;-0,0870651448005989
2004-06-01;0,63557145992828;-0,457352427311647;-0,974760455483033;0,377282718746105;1,59503984010553;0,601780967383367;3,86857244242972;0,517555976770589;0,795297555888015;-0,00113173402916428;-0,253420550287757
2004-07-01;0,891582299582834;0,124088004734274;-0,974760455483033;0,377282718746105;-1,12825285433645;-0,425670304317108;-2,94218975578358;-0,393620105493645;0,710854785804346;-0,00113173406990505;-0,0123549521969276
2004-08-01;0,696876763881891;-0,221390986725899;-0,974760455483033;0,377282718746105;0,833630079557559;0,314514222844008;2,250843909782;0,301128577949984;0,744335357890645;-0,00113173412119375;-0,168375262520124
2004-09-01;0,845831048143068;-0,26448621047696;-0,974760455483033;0,377282718746105;-1,5143678978061;-0,571344837666108;-3,72430571200421;-0,498255289064201;0,468307310248289;-0,00113173408870914;-0,296756152768399
2004-10-01;0,599367359883527;-0,25523184530208;-0,974760455483033;0,377282718746105;-0,647089046094739;-0,244135514581447;-1,77723742774936;-0,23776725563768;0,328731040409599;-0,00113173401403424;-0,15371860214417
2004-11-01;0,481754971098105;0,0870411500534715;-0,974760455483033;0,377282718746105;-0,526915523224263;-0,198796121151576;-1,46001154411296;-0,195327271766204;0,295038220210744;-0,0011317339294365;0,113301149261819
2004-12-01;0,385135665947148;0,55379494144545;-0,974760455483033;0,377282718746105;-0,818830526930375;-0,308930607392598;-2,21420062242663;-0,296226265104219;0,315133077237492;-0,00113173385130746;0,363011220610711
